Chromosome	Position	Mean
chr7	145250000	-4.41317743433025
chr7	145300000	-4.56945170044404
chr7	145350000	-4.64080600260707
chr7	145400000	-4.69639653350825
chr7	145450000	-4.72983857420794
chr7	145500000	-4.68172275334795
chr7	145550000	-4.56783102100152
chr7	145600000	-4.49456564037611
chr7	145650000	-4.48888603707349
chr7	145700000	-4.50811657094759
chr7	145750000	-4.55420690658414
chr7	145800000	-4.68149150606403
chr7	145850000	-4.85998570853849
chr7	145900000	-4.96516049419874
chr7	145950000	-4.94488177213221
chr7	146000000	-4.87415058086493
chr7	146050000	-4.81914059474598
chr7	146100000	-4.79828785325372
chr7	146150000	-4.77192749015263
chr7	146200000	-4.71908182122099
chr7	146250000	-4.59963928996732
chr7	146300000	-4.44770424828421
chr7	146350000	-4.35362287452608
chr7	146400000	-4.35574986588264
chr7	146450000	-4.39285442775842
chr7	146500000	-4.40590450083014
chr7	146550000	-4.41220144669625
chr7	146600000	-4.43554625789658
chr7	146650000	-4.42665632151992
chr7	146700000	-4.34129005848445
chr7	146750000	-4.21698876235127
chr7	146800000	-4.12714412917362
chr7	146850000	-4.05701432869434
chr7	146900000	-3.97738030066591
chr7	146950000	-3.93991789615598
chr7	147000000	-4.00005849968598
chr7	147050000	-4.12157787298069
chr7	147100000	-4.21866843291277
chr7	147150000	-4.28527113755498
chr7	147200000	-4.35326556321894
chr7	147250000	-4.39375205413562
chr7	147300000	-4.4158573854453
chr7	147350000	-4.42971416064222
chr7	147400000	-4.40793146648829
chr7	147450000	-4.31610836261756
chr7	147500000	-4.1740691644297
chr7	147550000	-4.03576084233503
chr7	147600000	-3.91276569866255
chr7	147650000	-3.78860763899553
chr7	147700000	-3.67514603862572
chr7	147750000	-3.61700555128378
chr7	147800000	-3.57796447148829
chr7	147850000	-3.44861263571291
chr7	147900000	-3.25536215439053
chr7	147950000	-3.04382318999571
chr7	148000000	-2.73338265706455
chr7	148050000	-2.24750191102659
chr7	148100000	-1.63704545781034
chr7	148150000	-1.01250493770044
chr7	148200000	-0.327749811813157
chr7	148250000	0.430931479740785
chr7	148300000	1.10441882818513
chr7	148350000	1.7208207609419
chr7	148400000	2.33105379372012
chr7	148450000	2.81020980017402
chr7	148500000	3.10532472126926
chr7	148550000	3.29399735779615
chr7	148600000	3.44716387314588
chr7	148650000	3.48427406209561
chr7	148700000	3.40194904929272
chr7	148750000	3.38688199293378
chr7	148800000	3.51650677841088
chr7	148850000	3.69389649885448
chr7	148900000	3.84420312406864
chr7	148950000	3.98553164142249
chr7	149000000	4.13441311291396
chr7	149050000	4.21363862029031
chr7	149100000	4.18247424238279
chr7	149150000	4.09135470747984
chr7	149200000	3.99982407151451
chr7	149250000	3.88888150713724
chr7	149300000	3.73702172149525
chr7	149350000	3.60003207226672
chr7	149400000	3.46505977891857
chr7	149450000	3.32293222076474
chr7	149500000	3.23495699525392
chr7	149550000	3.23558319915511
chr7	149600000	3.27910510277009
chr7	149650000	3.30659806384673
chr7	149700000	3.34579071260512
chr7	149750000	3.38615768174299
chr7	149800000	3.41744576854384
chr7	149850000	3.46084496137446
chr7	149900000	3.44721440832406
chr7	149950000	3.30389105874838
chr7	150000000	3.08257355767361
chr7	150050000	2.90066359669468
chr7	150100000	2.7717701749367
chr7	150150000	2.6480962201383
chr7	150200000	2.55493431681462
chr7	150250000	2.47851767664787
chr7	150300000	2.41040481463315
chr7	150350000	2.38387627025499
chr7	150400000	2.42952064659174
chr7	150450000	2.52412759414916
chr7	150500000	2.62027922355291
chr7	150550000	2.72824259567922
chr7	150600000	2.86137203353761
chr7	150650000	2.97688054095362
chr7	150700000	3.06390266824569
chr7	150750000	3.14859608139584
chr7	150800000	3.24370845772508
chr7	150850000	3.35897385032277
chr7	150900000	3.478196284536
chr7	150950000	3.57522839607233
chr7	151000000	3.66096082627608
chr7	151050000	3.74830821358792
chr7	151100000	3.81415918935997
chr7	151150000	3.84140006554848
chr7	151200000	3.84414785085733
chr7	151250000	3.84613722176008
chr7	151300000	3.85381322550841
chr7	151350000	3.85281281246121
chr7	151400000	3.83565851375289
chr7	151450000	3.80216995030633
chr7	151500000	3.75524459551993
chr7	151550000	3.69202175924138
chr7	151600000	3.56452925148371
chr7	151650000	3.39648190326629
chr7	151700000	3.29254955594624
chr7	151750000	3.32188978614736
chr7	151800000	3.4103523691592
chr7	151850000	3.44764544433759
chr7	151900000	3.46935960032248
chr7	151950000	3.50634686637646
chr7	152000000	3.44120754278929
chr7	152050000	3.15862297246023
chr7	152100000	2.75068775381987
chr7	152150000	2.41112207045502
chr7	152200000	2.08917146875943
chr7	152250000	1.73347350962274
chr7	152300000	1.53683639837562
chr7	152350000	1.64921668088383
chr7	152400000	1.92680933305564
chr7	152450000	2.12178020528544
chr7	152500000	2.28280467228983
chr7	152550000	2.49336517320394
chr7	152600000	2.55783815504997
chr7	152650000	2.3956613113249
chr7	152700000	2.1115196464252
chr7	152750000	1.78766057372232
chr7	152800000	1.38084557223008
chr7	152850000	0.881923885449646
chr7	152900000	0.424274573483534
chr7	152950000	0.0193185044366318
chr7	153000000	-0.394973047553759
chr7	153050000	-0.795395413336514
chr7	153100000	-1.20330151328343
chr7	153150000	-1.6115166267382
chr7	153200000	-1.95404462300756
chr7	153250000	-2.2360711695428
chr7	153300000	-2.48452887826321
chr7	153350000	-2.66604203517754
chr7	153400000	-2.75292359825587
chr7	153450000	-2.77122221840666
chr7	153500000	-2.76816572104633
chr7	153550000	-2.74388393448566
chr7	153600000	-2.67486424993293
chr7	153650000	-2.57287083715076
chr7	153700000	-2.4547340606575
chr7	153750000	-2.31453556071087
chr7	153800000	-2.12991642068258
chr7	153850000	-1.82007847334972
chr7	153900000	-1.42478370029455
chr7	153950000	-1.10251340809655
chr7	154000000	-0.841357330369209
chr7	154050000	-0.585491903384489
chr7	154100000	-0.427528487709533
chr7	154150000	-0.441819712465141
chr7	154200000	-0.559810689457398
chr7	154250000	-0.659751503281373
chr7	154300000	-0.791066332547695
chr7	154350000	-0.983877687585058
chr7	154400000	-1.08748315056563
chr7	154450000	-1.08769580308589
chr7	154500000	-1.04537843230951
chr7	154550000	-0.922403178759471
chr7	154600000	-0.674583948839739
chr7	154650000	-0.336714866700819
chr7	154700000	0.0108616005145299
chr7	154750000	0.391591420072291
chr7	154800000	0.828567310227124
chr7	154850000	1.24091693031928
chr7	154900000	1.64863133133978
chr7	154950000	2.07500079457717
chr7	155000000	2.44410182481793
chr7	155050000	2.71335909442998
chr7	155100000	2.93192348797785
chr7	155150000	3.16146082854293
chr7	155200000	3.46482765604468
chr7	155250000	3.78670451982055
chr7	155300000	4.01149325707901
chr7	155350000	4.12425881239143
chr7	155400000	4.18141399458352
chr7	155450000	4.17438243724526
chr7	155500000	4.0834502645646
chr7	155550000	3.91708429997152
chr7	155600000	3.70897922591903
chr7	155650000	3.3899815702247
chr7	155700000	2.9735805392272
chr7	155750000	2.6174348331612
chr7	155800000	2.35902543048339
chr7	155850000	2.12405827057263
chr7	155900000	1.90252949504696
chr7	155950000	1.65952590771794
chr7	156000000	1.41466239555383
chr7	156050000	1.23972722490768
chr7	156100000	1.1693490185528
chr7	156150000	1.15933881365653
chr7	156200000	1.16325849816296
chr7	156250000	1.1580701426658
chr7	156300000	1.17355115371542
chr7	156350000	1.24248642319089
chr7	156400000	1.37441855283429
chr7	156450000	1.55356889990093
chr7	156500000	1.77474048953973
chr7	156550000	2.08817232235988
chr7	156600000	2.47080177075633
chr7	156650000	2.80747941755658
chr7	156700000	3.11020639524902
chr7	156750000	3.42303352189139
chr7	156800000	3.67888590866528
chr7	156850000	3.83166292661067
chr7	156900000	3.9224235604938
chr7	156950000	4.01483234208564
chr7	157000000	4.13448338329923
chr7	157050000	4.24556365825778
chr7	157100000	4.31962699204756
chr7	157150000	4.3595685735899
chr7	157200000	4.37802196742946
chr7	157250000	4.36114856208751
chr7	157300000	4.26675969231136
chr7	157350000	4.11700241431784
chr7	157400000	3.99454169883248
chr7	157450000	3.94668270750732
chr7	157500000	3.91901887899912
chr7	157550000	3.84164759954051
chr7	157600000	3.72371199972857
chr7	157650000	3.59314188490726
chr7	157700000	3.40821465342955
chr7	157750000	3.08978194666008
chr7	157800000	2.68397056624697
chr7	157850000	2.33697065096841
chr7	157900000	2.00061310476672
chr7	157950000	1.63912592708583
chr7	158000000	1.41729489995623
chr7	158050000	1.37772460365855
chr7	158100000	1.43729089397155
chr7	158150000	1.57218646617291
chr7	158200000	1.85792447909139
chr7	158250000	2.27724444017807
chr7	158300000	2.66717856764417
chr7	158350000	3.0775381279037
chr7	158400000	3.54206171748951
chr7	158450000	3.87367254979108
chr7	158500000	4.0292041774942
chr7	158550000	4.11013750259308
chr7	158600000	4.14636676243983
chr7	158650000	4.05135518251239
chr7	158700000	3.84047525187598
chr7	158750000	3.6964851032636
chr7	158800000	3.68516777351656
chr7	158850000	3.71019228158438
chr7	158900000	3.71114573336234
chr7	158950000	3.68397424187447
chr7	159000000	3.6554773945673
chr7	159050000	3.61152250896994
chr7	159100000	3.55514781474568
chr7	159150000	3.49280050741577
chr7	159200000	3.4154613532962
chr7	159250000	3.31826062951468
chr7	159300000	3.20259019338939
chr8	200000	1.54302523104572
chr8	250000	1.47925033933293
chr8	300000	1.41746150620726
chr8	350000	1.36143252812254
chr8	400000	1.31777216056866
chr8	450000	1.29012832963189
chr8	500000	1.2753940383605
chr8	550000	1.27267642294397
chr8	600000	1.2889446091804
chr8	650000	1.34492870828446
chr8	700000	1.43043733626072
chr8	750000	1.50605737609215
chr8	800000	1.61342953046878
chr8	850000	1.7545286391347
chr8	900000	1.83044279065396
chr8	950000	1.78262138996113
chr8	1000000	1.66668469925842
chr8	1050000	1.55497709301146
chr8	1100000	1.42693671025809
chr8	1150000	1.2686698055285
chr8	1200000	1.16252292652679
chr8	1250000	1.08823953795437
chr8	1300000	1.04887712245493
chr8	1350000	1.10487101221174
chr8	1400000	1.21488113916637
chr8	1450000	1.34356197757376
chr8	1500000	1.50172141064952
chr8	1550000	1.69759959724576
chr8	1600000	1.89199942507216
chr8	1650000	2.09120190406086
chr8	1700000	2.31022812632799
chr8	1750000	2.52299110285927
chr8	1800000	2.81011940356306
chr8	1850000	3.05928107700767
chr8	1900000	3.18627030601073
chr8	1950000	3.28018767382147
chr8	2000000	3.2854650100629
chr8	2050000	3.18390466094181
chr8	2100000	3.01865035091768
chr8	2150000	2.82614597699262
chr8	2200000	2.55726353282059
chr8	2350000	1.29940652416833
chr8	2450000	0.644330085907646
chr8	2500000	0.455100254098734
chr8	2550000	0.311588087858987
chr8	2600000	0.235263429563333
chr8	2650000	0.20662949512726
chr8	2700000	0.207736103899365
chr8	2750000	0.27943113257293
chr8	2800000	0.420359986558197
chr8	2850000	0.549268778279205
chr8	2900000	0.707386049370463
chr8	2950000	0.916617020525204
chr8	3000000	1.06672282275555
chr8	3050000	1.13787106397717
chr8	3100000	1.17436560488877
chr8	3150000	1.16768671353136
chr8	3200000	1.12291290138645
chr8	3250000	1.04640704380138
chr8	3300000	0.937396337372698
chr8	3350000	0.794566600602665
chr8	3400000	0.623468641697283
chr8	3450000	0.386680751729383
chr8	3500000	0.0973582398815196
chr8	3550000	-0.163082558475725
chr8	3600000	-0.426351971804997
chr8	3650000	-0.674824611023971
chr8	3700000	-0.863073723044367
chr8	3750000	-1.03254884618393
chr8	3800000	-1.15814450586364
chr8	3850000	-1.19992434934693
chr8	3900000	-1.18104839434088
chr8	3950000	-1.17105572193199
chr8	4000000	-1.1687861330691
chr8	4050000	-1.15123817842703
chr8	4100000	-1.15518906368132
chr8	4150000	-1.18024109337861
chr8	4200000	-1.21285507799853
chr8	4250000	-1.24672158525259
chr8	4300000	-1.2852874436295
chr8	4350000	-1.36025200887017
chr8	4400000	-1.46933132574543
chr8	4450000	-1.59804637938145
chr8	4500000	-1.75980393605204
chr8	4550000	-1.96581766875916
chr8	4600000	-2.20849207558639
chr8	4650000	-2.47302016043002
chr8	4700000	-2.82856045408013
chr8	4750000	-3.19060874880506
chr8	4800000	-3.50814527271125
chr8	4850000	-3.83476285727187
chr8	4900000	-4.08207930365065
chr8	4950000	-4.22362528296567
chr8	5000000	-4.31046334446922
chr8	5050000	-4.37050910652632
chr8	5100000	-4.3377061094038
chr8	5150000	-4.22143302623256
chr8	5200000	-4.16275817467376
chr8	5250000	-4.20252206056335
chr8	5300000	-4.25665247855525
chr8	5350000	-4.35616971560475
chr8	5400000	-4.4954531093249
chr8	5450000	-4.57324048659036
chr8	5500000	-4.55950536614076
chr8	5550000	-4.51448909583875
chr8	5600000	-4.47233124624356
chr8	5650000	-4.43782002089314
chr8	5700000	-4.38664621196203
chr8	5750000	-4.30930327296433
chr8	5800000	-4.2727295619847
chr8	5850000	-4.20221210744686
chr8	5900000	-4.02325566024527
chr8	5950000	-3.80048157282949
chr8	6000000	-3.52058120655482
chr8	6050000	-3.10212454117597
chr8	6100000	-2.58359397382368
chr8	6150000	-2.13154949191732
chr8	6200000	-1.77097561782674
chr8	6250000	-1.42644674108272
chr8	6300000	-1.11390764984609
chr8	6350000	-0.897067530877271
chr8	6400000	-0.693130167351917
chr8	6450000	-0.443199987740268
chr8	6500000	-0.200034614221245
chr8	6550000	0.0726994798584602
chr8	6600000	0.449698436825642
chr8	6650000	0.879056976272638
chr8	6700000	1.20720649075106
chr8	6750000	1.44865508192795
chr8	6800000	1.66818753571095
chr8	6850000	1.78765027101264
chr8	6900000	1.76892264558782
chr8	6950000	1.72649852324594
chr8	7000000	1.70017312867859
chr8	7050000	1.63170942161846
chr8	7100000	1.52482718262169
chr8	7350000	0.999386489290532
chr8	7400000	0.925567557643707
chr8	7900000	1.12990870993368
chr8	8200000	2.39397721733121
chr8	8250000	2.60192286494499
chr8	8300000	2.77715539133538
chr8	8350000	2.92343299680097
chr8	8400000	3.04627292192676
chr8	8450000	3.13309107024352
chr8	8500000	3.18238249184278
chr8	8550000	3.20142980763851
chr8	8600000	3.12630481872132
chr8	8650000	2.96814449882294
chr8	8700000	2.84682922781912
chr8	8750000	2.78095519511468
chr8	8800000	2.7231997707323
chr8	8850000	2.69456510547449
chr8	8900000	2.75194470543579
chr8	8950000	2.81892066032475
chr8	9000000	2.87957797444389
chr8	9050000	2.97049683762618
chr8	9100000	2.99145505439083
chr8	9150000	2.87622342989143
chr8	9200000	2.68799218746916
chr8	9250000	2.5206682589246
chr8	9300000	2.37588010369357
chr8	9350000	2.21871206534495
chr8	9400000	2.08825490187891
chr8	9450000	1.99267949075719
chr8	9500000	1.90749657023326
chr8	9550000	1.82520586589962
chr8	9600000	1.75789246725029
chr8	9650000	1.72503496932545
chr8	9700000	1.76056626094524
chr8	9750000	1.83250974550982
chr8	9800000	1.86147978992935
chr8	9850000	1.8422909239123
chr8	9900000	1.81533101667275
chr8	9950000	1.76957444437923
chr8	10000000	1.63135971528984
chr8	10050000	1.49566039325078
chr8	10100000	1.35738159551356
chr8	10150000	1.17600038329927
chr8	10200000	1.14030163211303
chr8	10250000	1.35466318674157
chr8	10300000	1.70742029051596
chr8	10350000	2.06329391675786
chr8	10400000	2.50171057530481
chr8	10450000	3.03705959718997
chr8	10500000	3.43650618752843
chr8	10550000	3.64811382617475
chr8	10600000	3.79177757651845
chr8	10650000	3.89241001897716
chr8	10700000	3.89011343807646
chr8	10750000	3.79132060392311
chr8	10800000	3.72043982530646
chr8	10850000	3.71443692213646
chr8	10900000	3.71469601535527
chr8	10950000	3.70225286530053
chr8	11000000	3.65939862100843
chr8	11050000	3.60077726599597
chr8	11100000	3.55595381232201
chr8	11150000	3.46335296646732
chr8	11200000	3.38554897660262
chr8	11250000	3.44044605517059
chr8	11300000	3.5485381539849
chr8	11350000	3.62949920669596
chr8	11400000	3.69167689159848
chr8	11450000	3.76917108592438
chr8	11500000	3.82028402172988
chr8	11550000	3.82801035233744
chr8	11600000	3.8158059687489
chr8	11650000	3.80266495953959
chr8	11700000	3.85782336613718
chr8	11750000	3.86386397541895
chr8	11800000	3.71738238114057
chr8	11850000	3.5262343811034
chr8	11900000	3.34632448812572
chr8	11950000	3.18819267939204
chr8	12000000	3.02084013534451
chr8	12100000	2.63285811212688
chr8	12350000	1.31367121311777
chr8	12500000	0.535618180502915
chr8	12550000	0.322149273390833
chr8	12600000	0.135371721029766
chr8	12650000	-0.0668609482999089
chr8	12700000	-0.259627075483822
chr8	12750000	-0.420855481691344
chr8	12800000	-0.609120742802921
chr8	12850000	-0.853533122172204
chr8	12900000	-1.13944438067077
chr8	12950000	-1.45979134045597
chr8	13000000	-1.85315693078297
chr8	13050000	-2.2973618329163
chr8	13100000	-2.69419949702735
chr8	13150000	-3.0561441639577
chr8	13200000	-3.38843327456288
chr8	13250000	-3.64733894537028
chr8	13300000	-3.86684293082214
chr8	13350000	-4.05444793798292
chr8	13400000	-4.20478901257103
chr8	13450000	-4.31962490711156
chr8	13500000	-4.41714388887904
chr8	13550000	-4.48026671614097
chr8	13600000	-4.50357218198681
chr8	13650000	-4.52273560592401
chr8	13700000	-4.52462028534976
chr8	13750000	-4.52718887090099
chr8	13800000	-4.55814656179353
chr8	13850000	-4.58675855455074
chr8	13900000	-4.60768919450106
chr8	13950000	-4.62798604015306
chr8	14000000	-4.65244554818072
chr8	14050000	-4.67235541116051
chr8	14100000	-4.68456549121499
chr8	14150000	-4.69100744706753
chr8	14200000	-4.6905916661958
chr8	14250000	-4.64327943109674
chr8	14300000	-4.59853815816819
chr8	14350000	-4.61724337834665
chr8	14400000	-4.65757809200622
chr8	14450000	-4.69867309163245
chr8	14500000	-4.74210040871556
chr8	14550000	-4.79431221976887
chr8	14600000	-4.84175953481255
chr8	14650000	-4.88787997628391
chr8	14700000	-4.93754114501891
chr8	14750000	-4.97933901863566
chr8	14800000	-5.01601578151935
chr8	14850000	-5.04131979096258
chr8	14900000	-5.05662671872801
chr8	14950000	-5.06758712039665
chr8	15000000	-5.05571855867536
chr8	15050000	-4.98415501576797
chr8	15100000	-4.87541450326075
chr8	15150000	-4.80009062793417
chr8	15200000	-4.76958351988269
chr8	15250000	-4.7511779757601
chr8	15300000	-4.74929460218581
chr8	15350000	-4.84648335592076
chr8	15400000	-4.93368830796049
chr8	15450000	-4.90414618279101
chr8	15500000	-4.85005271157686
chr8	15550000	-4.78685818230721
chr8	15600000	-4.65719793159699
chr8	15650000	-4.47525940843823
chr8	15700000	-4.36382106938581
chr8	15750000	-4.37535171512076
chr8	15800000	-4.43718585380263
chr8	15850000	-4.48440050320408
chr8	15900000	-4.55485157606885
chr8	15950000	-4.63530884538117
chr8	16000000	-4.64310665014179
chr8	16050000	-4.62567111850031
chr8	16100000	-4.63658774231335
chr8	16150000	-4.70728575682062
chr8	16200000	-4.79977412028637
chr8	16250000	-4.86350790910402
chr8	16300000	-4.91098097084403
chr8	16350000	-4.96539632472508
chr8	16400000	-4.99227280461288
chr8	16450000	-4.94339263604456
chr8	16500000	-4.87479103799455
chr8	16550000	-4.8148712446853
chr8	16600000	-4.73161090372009
chr8	16650000	-4.65626995919182
chr8	16700000	-4.61381820527678
chr8	16750000	-4.59055615861258
chr8	16800000	-4.55973984698407
chr8	16850000	-4.52946646413528
chr8	16900000	-4.49742115549871
chr8	16950000	-4.42124187639189
chr8	17000000	-4.34767617118988
chr8	17050000	-4.23915570027416
chr8	17100000	-4.02097729088599
chr8	17150000	-3.74832017256218
chr8	17200000	-3.44717207807325
chr8	17250000	-3.04574608665108
chr8	17300000	-2.56143167497664
chr8	17350000	-2.15398117199412
chr8	17400000	-1.8420798900586
chr8	17450000	-1.55822565632724
chr8	17500000	-1.33288957194731
chr8	17550000	-1.22500457959766
chr8	17600000	-1.14730565326309
chr8	17650000	-1.0696185479893
chr8	17700000	-1.03550991257886
chr8	17750000	-0.96676523577326
chr8	17800000	-0.83955487847865
chr8	17850000	-0.694257660951641
chr8	17900000	-0.548971760959391
chr8	17950000	-0.377356804294274
chr8	18000000	-0.181158635206121
chr8	18050000	-0.0206047591482845
chr8	18100000	0.110554208490943
chr8	18150000	0.215257015898074
chr8	18200000	0.269696157195582
chr8	18250000	0.293710564056061
chr8	18300000	0.287576432713539
chr8	18350000	0.209359353077026
chr8	18400000	0.0768419644436318
chr8	18450000	-0.0201239628704628
chr8	18500000	-0.145016226510335
chr8	18550000	-0.306707348271175
chr8	18600000	-0.333437644061968
chr8	18650000	-0.211691669436231
chr8	18700000	-0.00419700080893892
chr8	18750000	0.387728262505584
chr8	18800000	0.921004231581296
chr8	18850000	1.44038337479945
chr8	18900000	2.03880757557287
chr8	18950000	2.73445623899552
chr8	19000000	3.2599381159704
chr8	19050000	3.58888503026775
chr8	19100000	3.84056052075302
chr8	19150000	3.96602091097196
chr8	19200000	3.88789298353097
chr8	19250000	3.71235820588031
chr8	19300000	3.43377805168605
chr8	19350000	3.02008001150764
chr8	19400000	2.65800146149674
chr8	19450000	2.35038010531297
chr8	19500000	2.02354921320315
chr8	19550000	1.7494895111997
chr8	19600000	1.54190316285502
chr8	19650000	1.36911922861758
chr8	19700000	1.23505877986393
chr8	19750000	1.14809945682781
chr8	19800000	1.10122160913244
chr8	19850000	1.07525037223865
chr8	19900000	1.08661171420341
chr8	19950000	1.13691315039897
chr8	20000000	1.18475213725906
chr8	20050000	1.25844124554047
chr8	20100000	1.36160899199256
chr8	20150000	1.4158267520379
chr8	20200000	1.42310874472372
chr8	20250000	1.41538480949287
chr8	20300000	1.35909975236137
chr8	20350000	1.2231617550684
chr8	20400000	1.0484234805623
chr8	20450000	0.833100818384043
chr8	20500000	0.569363255074635
chr8	20550000	0.322502713963845
chr8	20600000	0.0643295379356881
chr8	20650000	-0.220012788306357
chr8	20700000	-0.445232628703325
chr8	20750000	-0.599120512170652
chr8	20800000	-0.720750745231285
chr8	20850000	-0.801757358237519
chr8	20900000	-0.822703641857519
chr8	20950000	-0.805620503897489
chr8	21000000	-0.762843003724881
chr8	21050000	-0.682450754425745
chr8	21100000	-0.581896042637329
chr8	21150000	-0.465300281900606
chr8	21200000	-0.325252759723247
chr8	21250000	-0.161907573692554
chr8	21300000	0.0249059986503933
chr8	21350000	0.236609847156188
chr8	21400000	0.474926625325039
chr8	21450000	0.729008620002573
chr8	21500000	1.00919188253156
chr8	21550000	1.34188619775016
chr8	21600000	1.71326677058682
chr8	21650000	2.09648003142291
chr8	21700000	2.55568137375249
chr8	21750000	3.07151574942156
chr8	21800000	3.49186392633939
chr8	21850000	3.81166825335297
chr8	21900000	4.09344693874784
chr8	21950000	4.28644453959117
chr8	22000000	4.31903645501954
chr8	22050000	4.29540018675004
chr8	22100000	4.21362464124335
chr8	22150000	4.04052964767907
chr8	22200000	3.94215930107341
chr8	22250000	3.98309826771619
chr8	22300000	4.07217610601448
chr8	22350000	4.14180424916044
chr8	22400000	4.20014729571345
chr8	22450000	4.27245400446773
chr8	22500000	4.31676204896767
chr8	22550000	4.32186594215047
chr8	22600000	4.31095812894797
chr8	22650000	4.25997114824509
chr8	22700000	4.17045102997306
chr8	22750000	4.09045258223769
chr8	22800000	4.04536279163798
chr8	22850000	4.01401839745056
chr8	22900000	3.97464883679774
chr8	22950000	3.91391518764325
chr8	23000000	3.84072711708873
chr8	23050000	3.76668694596331
chr8	23100000	3.69439052362939
chr8	23150000	3.62192880177473
chr8	23200000	3.55639752080646
chr8	23250000	3.49440682600273
chr8	23300000	3.42507329898708
chr8	23350000	3.3679666333969
chr8	23400000	3.32055495222167
chr8	23450000	3.23880248111305
chr8	23500000	3.15426158461247
chr8	23550000	3.0678985906093
chr8	23600000	2.88979866977717
chr8	23650000	2.57288342429164
chr8	23700000	2.2080200685604
chr8	23750000	1.75412317170255
chr8	23800000	1.20677561305443
chr8	23850000	0.737983446963734
chr8	23900000	0.331538527130599
chr8	23950000	-0.0758524824788409
chr8	24000000	-0.38281131211787
chr8	24050000	-0.494662600138037
chr8	24100000	-0.486265981393263
chr8	24150000	-0.51054568089039
chr8	24200000	-0.506142859883202
chr8	24250000	-0.517453616025095
chr8	24300000	-0.668130555358401
chr8	24350000	-0.858285427186505
chr8	24400000	-1.06416357600724
chr8	24450000	-1.35604302230931
chr8	24500000	-1.71889488788018
chr8	24550000	-2.0010041691658
chr8	24600000	-2.1852578884671
chr8	24650000	-2.33409062325503
chr8	24700000	-2.41510870273055
chr8	24750000	-2.35618610990627
chr8	24800000	-2.25545208709117
chr8	24850000	-2.15980408107701
chr8	24900000	-2.01775935312497
chr8	24950000	-1.90473684308462
chr8	25000000	-1.83312596267747
chr8	25050000	-1.77091478393737
chr8	25100000	-1.7269202371824
chr8	25150000	-1.73084428295645
chr8	25200000	-1.76421735441082
chr8	25250000	-1.76359909077462
chr8	25300000	-1.71538268684079
chr8	25350000	-1.6577782790303
chr8	25400000	-1.58019455822373
chr8	25450000	-1.48133594389503
chr8	25500000	-1.38943108060541
chr8	25550000	-1.32343024499617
chr8	25600000	-1.26448103200661
chr8	25650000	-1.18410806364492
chr8	25700000	-1.10426001435382
chr8	25750000	-1.02782927929222
chr8	25800000	-0.897756061542697
chr8	25850000	-0.679036418904318
chr8	25900000	-0.429660489397532
chr8	25950000	-0.146181913144232
chr8	26000000	0.182972393333034
chr8	26050000	0.487561192018694
chr8	26100000	0.769587426389836
chr8	26150000	1.05630409900119
chr8	26200000	1.31534506045363
chr8	26250000	1.57759237775297
chr8	26300000	1.84147500358374
chr8	26350000	2.02594711706491
chr8	26400000	2.13112681494765
chr8	26450000	2.18055940138682
chr8	26500000	2.11037501371005
chr8	26550000	1.95536434258444
chr8	26600000	1.81761320824368
chr8	26650000	1.66285728234543
chr8	26700000	1.45765215730414
chr8	26750000	1.30531353448866
chr8	26800000	1.22292619351852
chr8	26850000	1.17211866993395
chr8	26900000	1.1730222989849
chr8	26950000	1.21975366098669
chr8	27000000	1.30953208132232
chr8	27050000	1.45847484059105
chr8	27100000	1.65578988030831
chr8	27150000	1.88589864469976
chr8	27200000	2.20556973244912
chr8	27250000	2.59731858770612
chr8	27300000	2.93418692289542
chr8	27350000	3.23563140894099
chr8	27400000	3.54423500170767
chr8	27450000	3.76772884103142
chr8	27500000	3.89174672774342
chr8	27550000	3.95616913129211
chr8	27600000	3.8945557055481
chr8	27650000	3.7374457543256
chr8	27700000	3.61940989530184
chr8	27750000	3.51943296784791
chr8	27800000	3.38846288386027
chr8	27850000	3.31901486980422
chr8	27900000	3.35075258539269
chr8	27950000	3.43574202941002
chr8	28000000	3.5351019369286
chr8	28050000	3.73681977307181
chr8	28100000	3.93548564285683
chr8	28150000	4.02130164571504
chr8	28200000	4.08707592832477
chr8	28250000	4.1077402564695
chr8	28300000	4.03967557766043
chr8	28350000	3.91278610097067
chr8	28400000	3.81228848452661
chr8	28450000	3.76905246861745
chr8	28500000	3.73235655878289
chr8	28550000	3.66503056102508
chr8	28600000	3.64789012256383
chr8	28650000	3.59911050174349
chr8	28700000	3.36491948820749
chr8	28750000	3.04921157408315
chr8	28800000	2.75735603578537
chr8	28850000	2.40028990928674
chr8	28900000	1.972196059628
chr8	28950000	1.70331250682622
chr8	29000000	1.67720802741349
chr8	29050000	1.77072316409272
chr8	29100000	1.90400358613722
chr8	29150000	2.24027766972977
chr8	29200000	2.59388058547712
chr8	29250000	2.79008162611771
chr8	29300000	2.98461615224668
chr8	29350000	3.06998912655822
chr8	29400000	2.92071364833553
chr8	29450000	2.6383490595728
chr8	29500000	2.45596968703083
chr8	29550000	2.40269370108962
chr8	29600000	2.36309641074365
chr8	29650000	2.35343785067546
chr8	29700000	2.4417033420185
chr8	29750000	2.55795363734508
chr8	29800000	2.67902837867325
chr8	29850000	2.84240982189815
chr8	29900000	2.94843506967626
chr8	29950000	2.91806583603137
chr8	30000000	2.81524429336659
chr8	30050000	2.75477823190741
chr8	30100000	2.77355484478257
chr8	30150000	2.82455559782472
